ACCNUM	ENTREZID
EAA15016	1280202
XM_003436645	4577117
XM_317079	1277607
XM_308417	1269767
XM_566412	3289597
XM_309791	1271046
XP_319104	1279388
XP_319371	1279613
XM_309435	1270716
XM_316153	1276768
EAA08790	1274350
EGK96650	1272908
EAA09125	1274559
XM_559600	3290909
EAA06068	1271513
XM_556198	1276239
XP_321172	1281232
EAL38917	3291392
XM_001230580	4578127
EAA05773	1271245
XM_311153	1272269
EDO63612	5668241
EAA11184	1276170
EAA06632	1272191
XM_311197	1272433
XP_564726	1269701
EAA11126	1276919
XM_556259	3290011
EAA03136	1268755
XM_320881	1281007
XP_321133	1281194
XP_308211	1269568
EAU77763	4578078
EAA43542	1279270
XP_001230997	4577011
XM_313913	1274856
XM_321439	1281517
XM_308695	1270036
EAA05341	1270895
XM_317737	1278187
EAA13256	1278526
XM_320385	1280535
XP_310389	1271567
XM_001688872	1277171
XP_550879	3290532
EAU75781	4577485
EAU76368	4578380
XM_550879	3290532
XP_317199	1277713
EGK96189	1269296
EAA03527	1269142
XM_001687901	5667261
XM_317650	1278112
XP_563491	3290665
EGK97357	1278819
XP_321208	1281265
XM_556672	3290081
EAU77150	4576879
EAA44992	1272811
XP_308121	1269481
XM_003436035	11175901
XP_316802	1277346
XP_001230872	4577267
XM_003436742	11176123
XM_315118	1275837
EAA01817	1281974
XP_311120	1272237
XP_317464	1277948
XP_316937	1277466
XP_563488	1273302
XM_312811	1273797
XP_318454	1278819
XM_001688869	5667173
XM_001237119	4576322
XM_310257	1271459
XM_553025	1280056
EGK97562	4577244
EAA14439	1279288
XP_001689295	5667978
EAL42397	3292631
XP_554257	1278876
EDO63257	5667497
EAL42214	3292527
XM_321783	1281820
XM_316880	1277418
EAA05737	1271230
EAL39808	4576532
XM_321886	1281911
XP_307863	1269245
XM_001237395	4577074
EAL38904	3291404
XM_319948	1280138
XP_003436251	11175918
XM_310293	1271492
XP_309090	1270386
XP_309217	1270513
XM_001238384	4577900
XM_316233	1276841
XM_319220	1279495
XM_308054	1269417
EAA09403	1274793
EAA00103	1280459
XP_317832	1278379
XM_560368	3291219
XM_312352	1273385
XP_320414	1280562
XM_320769	1280899
XM_308965	1270283
EAA08219	1273608
XP_313841	1274685
EGK97492	1281423
EDO63517	5667167
XP_001237120	4576322
EGK96837	11175596
XP_319743	1279955
XP_003436410	1273824
EAA11233	1277217
Q7Q8P2	1275380
EAU75600	4576984
XP_553651	3292068
Q5TS69	3291789
XP_311867	1272942
EAL40463	3289900
EDO63529	5667924
EDO64071	1274760
XM_312937	1273903
EGK96734	11176142
XP_319577	1279799
XM_318358	1278729
XP_308253	1269610
XP_320787	1280914
XM_001688320	5667419
EAA00161	1280316
XP_313404	1274304
XP_001237071	4576462
XP_003436797	1274519
XM_001689199	5667951
XP_312817	1273803
Q7PMI3	1278933
XM_314288	1275069
XM_003436194	11175572
EAA11890	1276453
XP_001688541	1274953
XM_313253	1274176
XM_310789	1271932
EAA00184	1280320
XP_312922	1273889
EAA11710	1276420
EAA03851	1269461
XM_003436180	11175715
EDO63981	1275709
XM_309451	1270732
EAA12976	1278298
XP_312224	1273264
XM_311710	1272798
XP_001688777	5667354
XP_003437076	11175722
EAA14463	1279277
XM_003436050	1273606
EAA04134	1269772
XP_001237525	4576986
EDO64779	5667274
EAA43707	1278673
XM_320639	1280773
XP_003436775	1274440
XM_001688752	5667221
EAA44666	1274328
XM_003436797	1274700
EAA08562	1273974
XP_001238265	1280351
EAA04112	5667275
EAA04368	1269522
EGK96500	1272025
XP_562878	3290751
XM_003436495	11175927
XP_310464	1271617
EAA11205	1276996
XM_311415	1272502
XP_319428	1279661
XM_001237974	4577925
XM_308109	1269469
EAA05601	1271010
XP_313470	1274362
XP_308723	1270060
XP_309229	1270523
XP_322041	1282046
XP_316459	1277033
XP_003437016	1271730
XP_320758	1280888
EAL41423	3291373
EAA44682	1274384
EAA04198	5667283
XP_313700	1274559
XM_001688033	5666991
XP_312223	1273263
XP_319554	1279751
XP_309392	1270674
XM_315518	1276202
XP_001689202	5668267
XP_321757	1281797
EAA07714	1273139
XP_001230340	4397620
EAA00304	1280416
XM_003435704	1282046
XM_003436402	1275026
XM_321844	1281874
XM_552652	3291381
XM_313700	1274559
XP_309313	1270601
XM_003435948	11175554
EAA10925	1276667
XP_315658	1276325
XM_553074	3291910
XM_309822	1271077
XP_317367	1277861
XP_001237728	4576455
EAA01774	1281860
XP_317647	1278110
XM_003436908	1271996
XP_556218	3290000
XP_311844	1272920
XM_321357	1281446
XP_313569	1274445
XP_564544	1269551
XM_003436191	1273196
XM_321330	1281422
XP_001231092	4576548
XP_003435844	1281716
XP_561359	3292616
XP_318703	1279042
XP_562343	3291040
XM_309776	1271034
XP_003435749	1282053
EAU77671	4576546
XP_001237590	4578164
EAA01878	1267513
XM_318074	1278481
XM_001237234	4577843
XP_309162	1270464
XP_553610	3292058
EGK96494	1272003
EAL40531	1274543
XP_310865	1272003
EDO64539	5667053
XM_308929	1270248
XM_318555	1278912
EAA07579	1272983
XM_311497	1272588
XM_001237934	4578380
EAL40875	3290656
XM_315354	1276049
EAA13033	1278314
XP_313026	1273970
XM_003436950	11175887
XP_315487	1276174
XP_313820	1274666
Q7QJ44	1269887
EAA02774	1268425
XP_321065	1281127
EGK96613	1272720
XP_003436772	11175713
XM_312595	1273602
EAL41595	4577824
EAU75685	4577218
XM_307032	1268473
XP_003436074	1269296
XM_559909	3291372
XM_316956	1277490
XP_321468	1281543
XM_317759	1278208
XP_308711	1270049
EAA08417	1273734
XM_001237130	4576735
XM_310848	1271986
XM_312342	1273375
XM_321740	1281782
XM_001687886	5667039
XM_320122	1280287
XP_313263	1274179
XM_318130	1278527
EAL38502	3290539
CAZ77383	1278801
EAU76886	1274700
XM_001237862	4578347
EAA08340	1273907
EAL39529	3291300
XM_003436300	11175730
XM_313407	1274307
EAL41717	3290414
EDO63468	5667795
EAA07003	1272558
EDO64076	1274760
XP_316139	1276754
EAU77655	4576346
Q7Q494	1277690
EGK96981	1273910
XM_315382	1276075
EAA45497	1270348
XM_561078	3292549
XM_320813	1280939
XM_321020	1281083
Q5TUL3	3291136
XP_319640	1279861
EAA00914	1281495
EAA05953	1271571
EAL39642	3291659
EDO64725	1270096
XM_317464	1277948
EAL40569	3291042
XM_003435695	11176104
XP_308306	1269661
EAA14583	1279478
XP_320065	1280236
XP_553877	3292103
XM_003436293	1272962
XM_321584	1281638
Q7Q949	1275122
XM_311262	1272316
XP_315611	1276287
EAA00955	1282008
XM_310624	1271770
XM_001237489	4576976
XM_315982	1276616
XM_001688060	5667165
XM_311544	1272644
XM_001230976	4576706
Q7QDN3	1272724
XP_317070	1277598
EAL38796	3291484
XP_312852	3290758
XP_552131	3291508
XM_001237457	4577025
XM_001688360	5667635
CBL74741	3291200
Q7QE25	1272491
XP_320904	1281334
XM_311062	1272181
EAA00074	3291408
XM_565443	3290229
EAA02969	1268597
XM_309922	1271173
XM_313902	1274851
EGK96170	3290788
XM_001687943	5667056
XP_003436949	11175495
XP_321503	1281573
XM_316092	1276715
XP_311232	1272289
EAA11898	1276448
Q5TT77	1274363
XM_308309	1269664
XM_309350	1270635
XM_003435821	11175684
EAU76061	4578325
Q7Q6S2	1276374
XP_003436751	11176083
XM_003436223	11175835
XM_001688810	5666864
XM_307246	1268680
XP_003436649	1269475
EAA03951	1270007
XP_001237909	4577934
EAA07774	1273155
XM_001687902	5667300
XP_312064	1273114
XM_319866	1280067
EAA06463	1272265
XM_317309	1277808
XM_562218	1274610
XP_003436806	1274568
XM_319974	1280159
EAU76858	4577236
XM_001687924	5666893
EAA05906	4578024
EAA05848	1271369
XP_315856	1276499
EAA09206	1274482
XP_309450	1270731
XP_001237914	4578287
XP_001230399	4397817
XP_319609	1279834
Q7Q4A5	1277675
XM_001688011	5666887
EAA11032	1276258
XM_001688366	5667701
XP_318110	1278509
XP_563971	1271003
XM_312502	1273518
XM_001689188	5667960
XP_003435733	1277058
XM_001689019	5666798
EDO64806	5667501
XM_310535	1271675
XP_554721	3291345
EAU77987	4397847
XM_001688168	5667814
XP_001237817	4576208
XM_320249	1280402
XM_319584	1279812
EAA03966	1270182
EGK96571	1272287
XM_308353	1269707
XM_560686	3292274
XM_310009	1271249
EAA11186	1276208
EAA06862	1272431
XM_311469	1272563
XP_558477	1274767
XP_319874	1280074
XM_003436825	11175983
XP_320154	1280314
XM_001689022	1278407
XP_563757	3290616
EAA00928	1281542
XP_003436529	3290867
XM_001237714	4576628
XM_315404	1276096
XM_308201	1269558
XP_320857	1280983
XM_001688863	1277168
XP_318779	1279108
EAA00145	1280767
XM_313817	1274663
XM_317568	1278041
EAA45379	1270503
EDO64260	5667707
EAA00924	1281591
EDO63716	5667322
EAA10323	1275663
XM_322064	1282062
XP_309799	1271054
XM_001688689	1276536
XP_320200	1280353
XM_310029	1271268
EAA45068	1271649
XP_320004	1280182
EAA09404	1274907
EAU76296	4578388
EAA14126	1279055
XM_001237923	4578327
EAA05279	1270588
XM_317538	1278015
XP_315761	1276418
XP_003436201	1273307
EAU77294	4576068
XP_316926	1277456
EAA09973	1275311
XM_001689006	5668276
EAA14757	1280015
XM_557626	3289881
EAA05263	1270610
XM_318373	1278744
EAA06914	1272399
XP_309522	1270801
XM_309040	1270353
XM_001688069	5667265
XP_311588	1272687
Q7QDD7	1272856
XM_001237607	4578067
XP_309930	1271181
XP_561508	3292650
EAA45294	1271223
XP_558145	1275336
Q7QCT3	1273167
EAA04358	1270144
XM_318333	1278707
XM_312834	1273816
EDO64032	1275079
EAU75718	4577315
XM_001238263	4577927
EAA11470	1276850
XP_001687956	1269847
XP_311183	1272421
EAU77653	4576348
EGK97523	11175797
EAL40488	1274909
EAA09121	1274637
XM_311519	1272619
XM_307339	1268770
XM_309373	1270657
EAA09888	1275252
XM_556403	1276421
XM_314286	1275110
EAA05689	1271217
XM_310338	1271519
XP_309775	1271033
EAA05519	1271009
EAU76456	4576335
XM_306148	1267591
EDO64318	5666800
EAA06906	1272316
Q7QDW4	1272585
EAA09894	1275322
EAL40367	1275336
EAA08062	1273553
XM_308505	1269853
XM_310506	1271650
EAU76767	1275319
XP_317407	1277898
XM_319697	1279912
XP_316373	1276959
XM_317237	1277747
XP_321088	1281149
XM_314040	1274833
XM_557311	3290203
XM_310953	1272082
XP_318426	1278794
XP_001689291	5667915
XM_565552	1269300
XM_003436757	11175867
EAA05096	1270821
XP_001238806	1271746
EAA04597	1269655
XP_321923	1281938
XP_003436514	1274196
XP_310820	1271959
XM_317129	1277652
XM_003437091	11175550
XP_001237132	1270058
XP_307534	1268955
XM_312149	1273195
XP_001230815	4577825
EAA01270	1281165
XM_001688719	5666878
EAA07108	1272641
XM_003436134	11175989
XM_321824	1281857
XP_320613	1280748
XM_309164	1270466
XP_313270	1274185
XM_307871	1269252
EAA07393	1272849
EAA00441	1280671
EAA00256	1281021
Q7Q5R6	1276906
EAA00514	1280526
XP_313149	1274080
EAA08938	1274280
XM_003436879	11175806
XP_311284	1272338
XM_312016	1273073
XP_003436808	1274580
XP_315272	1275977
XM_003436291	1272966
XP_318763	1279093
XM_003436386	1269184
XP_317107	1277632
EAU77827	4397767
EAA09674	1275119
XP_308406	1269757
XP_320406	1280554
XM_311281	1272336
XM_321695	1281742
XP_312799	1273785
EAA08316	1273798
XP_308458	1269808
XP_001238365	4577605
EAA06659	1271680
EAA06264	1271818
EAL42118	3292274
EAA12526	1277633
XP_003435855	1281671
EAU75594	4576864
EAU76727	4578016
EAA00798	1280951
XM_553095	3291915
EDO63646	5667100
XP_309511	1270790
XM_318812	1279137
EAL41099	3289720
XP_318858	1279178
XP_307418	1268850
XM_309738	1270999
EAU77633	4576724
XM_311746	1272829
XP_001231167	4577817
EGK96699	11175610
XP_001688752	1276577
EAA00183	1280302
XP_311587	1272686
XM_308056	1269419
EAA12731	1277475
XP_001688040	5667237
XM_319299	1279562
EAA11630	1276389
XM_309656	1270927
XP_001238571	4577366
EDO64261	5667709
EDO63210	5667640
EDO63671	3289974
XP_311230	1272287
XM_557488	3291047
XM_001688716	1276657
EAA09107	1274497
XP_308385	1269736
EDO63844	1276916
XM_003435923	1281190
EGK97625	1281917
XP_312560	1273567
XP_318955	1279260
EAA14646	1279764
XP_563530	3290654
XM_318458	1278821
XM_320622	1280756
XM_310779	1271922
XP_318225	1278607
EAA14700	1280084
EDO64127	1274967
EAL38558	3290499
XM_318735	1279066
EDO63636	5667644
XP_307156	1268596
Q7PGQ6	1272963
XM_309961	1271211
EAA09143	1274539
EAL39795	3289947
XM_316663	1277219
XP_003436367	11175840
XM_001237942	4578421
XM_563419	3290674
XM_321505	1281575
XP_316868	1277408
XP_317521	1278000
XP_309205	1270503
Q7Q5U7	1276863
XM_003435845	1281532
EGK96606	5666814
EAA43917	1277951
EDO64694	1269960
Q7PSW8	1270449
EAA14012	1279004
EAA06870	1272289
EDO63753	1276568
XM_309360	1270645
XP_321317	1281409
EAA09366	5667239
XP_311948	1273012
XP_308709	1270048
XP_312091	1273139
XP_003436594	11175702
XM_319831	1280037
XP_557916	3291806
EAA01816	1281615
XM_001230317	4397637
EAA06283	1271868
XP_320720	1280853
XP_320195	1280350
EAA12553	3291662
XP_310887	1272022
EAL39250	3292107
EAA09594	1275037
XP_003435822	1281759
XM_313505	1274388
EAA12598	1277735
EAA03798	1269374
XM_555753	3291589
XM_320070	1280241
EGK96948	1273768
XP_314354	1275126
EDO63351	5668053
EGK96827	11175516
Q7QI07	1270465
XP_321102	1281163
EAA04656	1269722
XM_562528	1274335
XM_320177	1280464
XM_311779	1272856
XM_001237679	1276212
XM_308238	1269595
Q7QI53	1270396
XM_311445	1272532
XM_319647	1279867
XP_320219	1280372
EAA09899	1275254
XM_321077	1281138
XM_003436884	1272085
XP_313925	1274733
XP_313691	1274550
XP_003437189	4575976
XM_001688442	1274767
XP_307791	1269185
EAA10827	1276938
EAA11144	1276174
EAA11101	1277085
EAA04894	1270527
EAA00496	1280658
XM_313459	1274352
XM_315241	1275947
XP_318615	1278958
XM_311856	1272931
XM_310415	1271593
EGK97339	1278764
XP_319641	1279862
EAA05984	1271515
XP_557691	3291747
XM_314812	1275556
XM_003435879	11175458
EAA00515	1280489
XP_001230985	1274953
XM_312242	1273280
XP_562507	1274312
EAU77351	4576034
XM_319555	1279750
XP_310536	1271676
XM_558862	3290834
EAA12479	1277974
EAU75772	4577616
XP_310117	1271338
EGK97355	11175542
XP_560351	1269490
XM_307638	1269057
XM_001689235	5667799
EAA12615	1277868
XP_559797	3291950
EGK97216	1275006
XP_557938	1275629
EAA06750	1272003
EAA08765	1274185
XM_001688557	1275777
EDO63463	5667988
XM_315660	1276327
EAA01280	1281709
EAA08118	1273278
XM_564680	3290393
EGK96591	1272336
EAA01185	1281315
XM_320968	1281035
EDO63434	1279218
EAA44836	1272945
EGK97075	1274256
XP_001688520	5667179
XM_319609	1279834
EAA10906	1276178
EAA04102	1269887
EAA09246	1274651
XM_315805	1276458
XP_318543	1278897
XP_001238158	1279681
XM_313336	1274247
XP_319629	1279850
XP_307184	1268621
EAA11104	1276471
XP_310498	1271644
XP_307865	1269246
XM_558885	3290837
EAA43526	1279218
XM_309840	1271094
EAA01213	1282063
EAU78060	4397608
XP_001688181	5667803
EAA09174	1274483
XP_308460	1269810
XP_313327	1274238
XP_316217	1276825
Q7PZW0	1280563
XM_318671	1279014
EGK97329	11175949
XM_321486	1281560
XM_316739	1277297
EAA10764	1276480
XM_309073	1270370
XP_317358	1277853
EAA05771	1271313
EAA14758	1280014
XP_314876	1275612
EAA12822	1278192
EGK97501	1281461
EGK96626	11175462
XM_316427	1277005
EAA10733	1276439
XM_319521	1279761
XP_003436671	1278784
XP_317917	1278295
EAL41793	3290372
EAA09630	1275039
XM_003436563	1271522
XP_001237182	4576120
XP_560429	3291975
XP_554644	3289841
XM_003436456	1270922
EAA04616	1269750
XP_001230999	4577007
XM_562422	3290867
XP_313727	1274582
XM_311628	1272715
EAA00211	1280333
XM_313663	1274526
XP_001688616	5667309
XM_312542	1273552
Q7PNU1	1276879
XP_317496	1277977
XP_310198	1271413
EAA08187	1273258
XP_321640	1281690
EAA00996	1281545
EAL41424	3291371
XM_311576	1272675
XM_001688843	5667217
EDO64163	5667418
XP_001238390	4577487
EAA13291	1278429
XP_310681	1271827
EGK96185	1269292
EAA14495	1278949
XM_308470	1269820
EAA14885	1279859
XM_315786	1276440
EAA11067	1276559
XM_001688390	5667757
XP_307859	1269244
XM_317666	1278125
EDO63291	5667697
EAL40041	3290137
XM_003435938	1281141
EAL41477	3291190
XM_319471	1279701
EAU76244	4576599
XM_309182	3289801
XP_316078	1276703
XM_307757	1269161
XP_309528	1270807
EAA10944	1276651
EAA04252	1270197
EAA04774	1269640
XM_317085	1277613
EAA11490	1276628
XP_321166	1281226
EAA10797	1276488
EDO64648	5667062
EAA01877	1267489
XM_001238383	4577910
XM_321162	1281222
EAU78039	4397642
EAA45898	1268174
EAA10506	1275859
EAA00120	1280481
EAL39337	3291165
EAA12821	1278182
Q5TTS2	1273478
XM_320937	1281351
XP_317041	1277570
XM_317472	1277954
EAA04019	1270040
EAA03682	1269405
EAA11409	1276231
XM_321623	1281674
Q7PT44	1269542
EAL39948	3290066
EAU76163	4577921
EDO64243	5667563
XP_309365	1270650
EGK97108	11175939
XP_318565	1278920
EAA14189	1279240
XP_554294	3291155
XP_001689278	5668028
EDO64538	1269658
EAA14462	1279176
EAA12532	1277616
XP_309498	1270778
XP_318659	1279002
XP_003436275	11175560
XM_552016	1280505
XP_003436741	11175611
XP_308572	1269918
EAA12392	3291665
XM_001689359	5667953
EAA43463	1278962
EAA12169	1278102
Q7PT96	1269957
XP_001688288	5666833
XP_001230468	4397664
EAA06956	1272384
XM_001230632	4577027
XM_003435969	11175676
XP_564581	3290406
XM_318675	1279018
EAA00285	1280407
XP_318074	1278481
XP_310421	1271597
Q7QCL7	1273270
XP_309339	1270624
EAA08855	1274256
EAA03716	1269271
XP_552174	3291492
XP_001238476	4577273
XM_001238247	4578092
XP_001238548	4577315
XM_001237397	4577124
EAL40354	3291118
XM_554785	3291330
EAA04680	1269711
XP_316206	1276814
XM_312022	1273078
XP_311462	1272605
XP_312321	1273354
EAU76047	4578031
XM_308754	1270087
XP_003436098	1273606
EAA14032	1279006
XP_310245	1271450
XP_318625	1278971
XM_311275	1272330
XM_001687781	5667661
XP_320141	1280301
XP_309208	1270506
XM_310679	1271825
EGK96918	1273609
XM_552293	3291459
XM_317486	1277968
XP_003436900	11175700
EGK97626	11175834
XM_003435691	4576201
EAU77486	1271106
XP_306081	1267524
XP_309952	1271202
EAA09725	1275115
EAA03361	1268988
EAA04449	1270292
XM_315269	1275974
XM_319732	1279945
XM_317223	1277735
XM_308575	1269921
EAA09115	1274644
XM_551109	3290507
EAL41836	1269886
XM_309032	1270347
EAA44658	1274296
EAA07674	1273482
EAA11324	1276673
XM_310776	1271919
XM_001688055	1270173
EAA05913	1271414
XM_313923	1274731
XM_003435677	1276187
EAA14770	1280001
EGK96409	1271643
EAA12497	1277609
XP_322065	1282063
XP_001688133	5667287
EAA05332	1270889
XM_311307	1272360
XM_307998	1269369
XM_313912	1274858
EAA05902	1271403
XP_312671	1273669
Q7QBA0	1273942
Q7Q822	1275696
XP_001689185	5668247
XP_309210	1270508
XP_314679	1275436
EAA00158	1280513
XP_314650	1275400
XP_315551	1276233
EDO63915	5667189
EAU76607	4576732
XM_565967	3289675
XP_001688801	5667227
EAA12279	1277866
EGK96978	1273895
XM_313317	1274229
XM_315716	1276376
EAA07199	1272652
XP_317882	1278270
XP_001688626	5668068
XM_564944	3290342
XM_314015	1274810
XM_310422	1271598
XM_312031	1273086
XM_001688939	5668185
EAA13121	1278424
XP_320916	1281372
XP_551371	1281716
XM_314584	1275345
EAA43897	1277851
XM_309359	1270644
EAA07353	1272809
XP_321237	1281294
XP_003436721	11176130
EAA01126	1281326
XM_001688462	1274848
XP_001238523	4577204
XM_554727	3291344
XP_314859	1275596
XM_308241	1269598
EAA04823	1270398
EAA02003	1268258
XM_321708	1281754
XP_560016	3290852
EAA14746	1280041
EAL38848	3291443
XP_003437017	1271729
EAA13833	1279032
EAA12528	1277581
XP_312856	1273834
XP_319298	1279561
XP_001230655	3291193
Q7QN85	1273745
XP_001230274	4397895
XP_001237961	4578402
XM_320187	1280342
XP_320380	1280530
XP_312311	1273345
XP_313365	1274269
XM_309651	1270921
EAA13728	1278880
XM_317660	1278121
EAA05463	1271142
XM_311434	1272521
EGK97560	1281675
XM_563067	1272923
XP_321740	1281782
EAL39289	3292140
XM_001237467	4577127
XM_562810	3290994
XM_316151	1276766
XM_319522	1279756
XP_564301	3291269
EAA13810	1279583
XM_312964	1274010
XM_559969	3291361
XM_003437005	1272442
XM_003435707	1282024
XM_310455	1271687
XM_001238475	4577273
EDO63800	1276811
XP_312616	1273616
XP_313613	1274482
XP_003436288	1273077
EAL41629	3291229
XP_001688845	1276946
EAA08452	1273766
XM_001689310	5667546
Q7Q619	1276758
XM_001687795	1269522
Q7PNM5	1276497
XP_316505	1277073
XP_312950	1273915
XP_316728	1277279
XP_001689374	5667664
XP_317018	1277550
EDO64291	4577929
XP_001237453	4576964
XM_312101	1273149
XM_317439	1277927
XP_320719	1280852
XM_316791	1277337
XP_319573	1279796
XM_001688880	1277198
EAA06708	1272105
XM_316128	1276746
XP_555021	1277558
EAA07366	1272828
EGK96318	11175992
Q7PFY5	1272040
XP_317278	1277781
XP_312988	1273933
XP_318119	1278518
XM_318619	1278962
EAA43301	1280592
XM_319289	1279554
XP_312272	1273306
XP_555903	3289780
XM_319979	1280163
EAA08143	1273249
XP_003435960	11175925
XM_313474	1274364
EAU77252	4575990
EAA13846	1279601
XP_311300	1272354
EAU77517	4577572
XM_314274	1275048
EAA10362	1275734
XM_320556	1280694
XM_001688744	5667227
EAA08948	1274363
EAA10213	1275464
XM_308978	1270296
XM_001687896	5667127
EAA04515	1269616
XM_001689008	5668280
XP_001688860	5666865
XP_003436624	11175851
EDO64863	5668413
XP_317960	1278336
Q7PK69	1279091
XM_003437076	1277396
XM_320018	1280195
XM_319991	1280172
EAU77156	4577192
XP_315353	1276048
XP_003436688	11175796
XM_319085	1279370
Q7PQ59	1274605
Q7QIF7	1270244
EAA01224	1281587
EGK96985	11175929
XP_558129	3291123
EAA10752	1276993
XM_317355	3291649
EGK96510	1272066
Q7PEV7	1269159
EAA09028	1274710
EAA09639	1275053
EAA10304	1275420
XM_312924	1273891
XM_312967	1274016
XM_321231	1281289
XM_311007	1272129
EAA05289	1270796
XP_564450	3291240
XP_311352	1272402
EAA09543	1274833
XP_001230318	4397637
XM_318387	1278761
XP_558570	3289914
